x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89624.10235690039,43138.96318407937,0.0,0.0,0.0,-0.48520856072317425,0.8743984518518693,10.777777777777777
89627.8257116785,43132.9924558626,0.0,0.0,0.0,0.8743984518519019,0.48520856072311536,10.777777777777777
89626.29073355313,43135.453928849034,0.0,0.0,0.0,0.8743984518514905,0.4852085607238568,10.777777777777777
89624.56671788366,43138.21854023242,0.0,0.0,0.0,0.8743984518517813,0.4852085607233326,10.777777777777777
89623.08795187753,43140.58987212126,0.0,0.0,0.0,0.8743984518522308,0.48520856072252283,10.777777777777777
89621.59888487839,43142.97772256213,0.0,0.0,0.0,0.8743984518522331,0.48520856072251856,10.555555555555555
89618.44263290637,43148.03905134533,0.0,0.0,0.0,0.8743984518517519,0.48520856072338564,10.833333333333334
89614.77150701122,43153.926025935674,0.0,0.0,0.0,0.8605658684071227,0.5093391661090818,10.805555555555555
89612.5005222692,43158.063710834285,0.0,0.0,0.0,0.7373546459165787,0.6755058298380827,10.833333333333334
89612.26738493,43160.721476501254,0.0,0.0,0.0,0.6478293808489607,0.7617854640965869,10.833333333333334
89612.73463977502,43163.59251590136,0.0,0.0,0.0,0.45201643133366826,0.8920096108251161,12.5
89613.9459737723,43165.244340881894,0.0,0.0,0.0,0.1374413313797357,0.9905099093035696,12.5
89616.22832616513,43165.89016550927,0.0,0.0,0.0,0.019220111455689366,0.9998152765964475,12.5
89618.68334903385,43165.98458946576,0.0,0.0,0.0,-0.12123570186534183,0.9926237477479661,12.5
89620.9512451391,43165.42221401841,0.0,0.0,0.0,-0.22415601868426197,0.974553271652002,12.5
89623.08980704357,43164.38348395052,0.0,0.0,0.0,-0.2782534817579425,0.9605076782043871,12.5
89625.20729382875,43163.04424412115,0.0,0.0,0.0,-0.5098442236758144,0.8602667421122394,10.833333333333334
89626.93770989597,43159.882669603074,0.0,0.0,0.0,-0.5762082238630889,0.8173029320591872,10.833333333333334
89628.89799684756,43154.387083379974,0.0,0.0,0.0,-0.5585620797980312,0.8294627194827371,11.11111111111111
89630.78712078847,43149.73174223985,0.0,0.0,0.0,-0.525731112120051,0.850650808351473,10.805555555555555
89632.81118215373,43145.68361950931,0.0,0.0,0.0,-0.5143099483217626,0.8576043826014801,10.805555555555555
89635.36163807899,43140.906501387224,0.0,0.0,0.0,-0.41698806059062204,0.9089119634622881,10.805555555555555
89638.72359660374,43136.99936039899,0.0,0.0,0.0,-0.14314728768206902,0.9897013963965429,11.11111111111111
89642.72160133588,43135.81813172813,0.0,0.0,0.0,0.2397926668087667,0.9708241225601781,11.11111111111111
89646.04083391215,43137.56436146276,0.0,0.0,0.0,0.5801489476018648,0.8145104042284842,11.11111111111111
89647.24379623936,43141.04263582426,0.0,0.0,0.0,0.7458709022780474,0.6660905322363706,12.5
89646.7016611406,43145.824701818434,0.0,0.0,0.0,0.8172507217965111,0.576282272608729,12.5
89645.0004151033,43150.59680974033,0.0,0.0,0.0,0.9260290459855725,0.37745225657167636,12.5
89641.23795032514,43154.27510713475,0.0,0.0,0.0,0.9297383674174498,0.3682208143925805,12.5
89635.76583770834,43159.41589565,0.0,0.0,0.0,0.8949583391380294,0.446149718376354,12.222222222222221
89630.38778712187,43166.55121407179,0.0,0.0,0.0,0.9010605565222888,0.4336932942526818,12.222222222222221
89626.31703188505,43171.65135529179,0.0,0.0,0.0,0.9134638593212121,0.40691986645283956,11.38888888888889
89625.09882906523,43173.005398510715,0.0,0.0,0.0,0.9170990144906938,0.3986595008527934,11.11111111111111
89624.30699723236,43173.854201722585,0.0,0.0,0.0,0.9266036664541969,0.37603941989323325,11.11111111111111
89623.45425525849,43174.68279533416,0.0,0.0,0.0,0.9243218334522679,0.38161387317999584,11.11111111111111
89622.60151328462,43175.531598546026,0.0,0.0,0.0,0.9223424774590826,0.38637333535667506,11.11111111111111
89621.62695102877,43176.52186895986,0.0,0.0,0.0,0.8692431196859264,0.4943848691846043,11.11111111111111
89620.67924096857,43178.115357476796,0.0,0.0,0.0,0.8183225515813275,0.5747592553177595,11.11111111111111
89620.13968284668,43179.6112151021,0.0,0.0,0.0,0.790870297682912,0.6119838006376821,11.11111111111111
89619.70750816316,43181.278249053605,0.0,0.0,0.0,0.6483526998551867,0.7613401188631072,11.11111111111111
89619.97365885848,43182.92790381377,0.0,0.0,0.0,0.5526273621756519,0.833428460382042,11.11111111111111
89620.6383886571,43184.50114870861,0.0,0.0,0.0,0.3143098036566599,0.9493204660836676,12.5
89622.67891326293,43186.018693661405,0.0,0.0,0.0,0.2602296755660009,0.9655467445726353,12.5
89624.26732206461,43186.941959460164,0.0,0.0,0.0,0.35651879759100386,0.9342881498575613,12.5
89626.4952045085,43188.93203584057,0.0,0.0,0.0,0.06637229242895874,0.9977949282281028,12.777777777777777
89629.78078360895,43189.37108521998,0.0,0.0,0.0,-0.2560571830298951,0.9666616362610004,12.777777777777777
89631.72413772343,43188.263852617994,0.0,0.0,0.0,-0.3355224899199916,0.9420321962427235,12.777777777777777
89633.37173887154,43186.91968877541,0.0,0.0,0.0,-0.38010059631614523,0.9249451533361915,12.777777777777777
89635.18410013444,43185.12747031861,0.0,0.0,0.0,-0.35229428189134293,0.9358892770764408,11.944444444444445
89638.80406140437,43181.95224408172,0.0,0.0,0.0,-0.12003765230130162,0.9927693397914703,11.944444444444445
89642.39785972403,43181.07028394641,0.0,0.0,0.0,0.18592110170988188,0.9825646767205627,11.944444444444445
89645.70521032302,43182.36839716803,0.0,0.0,0.0,0.20317826402456296,0.979141763499017,11.944444444444445
89649.17178173664,43183.87180437624,0.0,0.0,0.0,0.23347918597739453,0.9723617998025905,12.5
89650.80062557937,43184.70188450359,0.0,0.0,0.0,0.22849860923269683,0.9735442391482388,12.5
89653.13481030164,43185.86146699555,0.0,0.0,0.0,0.22395432232871032,0.9745996416530678,12.777777777777777
89655.7416442097,43187.12631016482,0.0,0.0,0.0,0.2017175965484913,0.979443725408816,12.5
89658.29434841577,43188.22434939272,0.0,0.0,0.0,0.15010927968141263,0.9886694109526841,11.944444444444445
89661.15181476853,43189.112519632625,0.0,0.0,0.0,-0.4237511934735041,0.9057786297047313,11.11111111111111
89663.84040795796,43185.89205708893,0.0,0.0,0.0,-0.7148603344207762,0.6992672609752411,11.11111111111111
89663.76364435269,43182.411654901,0.0,0.0,0.0,-0.8601572160044657,0.5100289832504099,11.11111111111111
89662.03619627314,43179.25228139852,0.0,0.0,0.0,-0.8845934860891597,0.4663629105842656,12.5
89659.90058782607,43176.13366286723,0.0,0.0,0.0,-0.9780853454772924,0.20820436345707427,12.5
89657.0930728875,43174.88166296218,0.0,0.0,0.0,-0.9951049608214744,0.0988236659332768,12.5
89654.26061957967,43174.31347858746,0.0,0.0,0.0,-0.9970390923526965,0.07689634790099673,12.5
89651.64730715078,43173.90796458987,0.0,0.0,0.0,-0.989597492977311,0.14386383108002085,12.5
89649.37192305322,43173.23210792722,0.0,0.0,0.0,-0.971719583527134,0.23613777967503077,12.5
89647.06358088992,43172.03979574292,0.0,0.0,0.0,-0.9540155070287926,0.29975725570633965,12.5
89644.8312058527,43170.483277368345,0.0,0.0,0.0,-0.778967148832329,0.6270647343297439,12.5
89644.07771252918,43167.036755186324,0.0,0.0,0.0,-0.6130353373704043,0.7900554886431425,12.5
89644.97885474605,43163.52230054057,0.0,0.0,0.0,-0.30077853536587884,0.9536940141697214,12.5
89647.96472310678,43161.43089418991,0.0,0.0,0.0,-0.17965890386835728,0.9837289658543253,12.5
89652.60196132514,43159.67864776069,0.0,0.0,0.0,-0.05053015804149823,0.9987225356065123,12.5
89656.81798336537,43159.250935379794,0.0,0.0,0.0,0.09628553422628207,0.9953537541491263,12.5
89660.79302449907,43160.02725099469,0.0,0.0,0.0,0.47663273367394254,0.8791025180207963,11.11111111111111
89662.81862832546,43163.13824893624,0.0,0.0,0.0,0.592017288862807,0.8059252630905249,11.11111111111111
89663.72261285667,43166.02297019238,0.0,0.0,0.0,0.49298813790028584,0.8700360313743384,11.11111111111111
89665.58174441844,43169.1261986705,0.0,0.0,0.0,0.3156135785055793,0.9488878063622183,11.11111111111111
89667.58327461129,43170.62330126589,0.0,0.0,0.0,0.0649698938689216,0.9978872245352483,11.11111111111111
89670.51198681608,43171.00628670806,0.0,0.0,0.0,-0.13207152612008655,0.9912401888484502,11.11111111111111
89672.93679202403,43170.34845283331,0.0,0.0,0.0,-0.3259562846422988,0.9453848425388407,11.11111111111111
89675.00941912281,43168.72639684294,0.0,0.0,0.0,-0.431389133469286,0.9021659578617554,12.5
89677.03919243453,43166.209837746464,0.0,0.0,0.0,-0.3863443842422868,0.9223546046746057,12.5
89679.70573225983,43163.50065839733,0.0,0.0,0.0,-0.5052376990894235,0.8629802242339191,12.5
89681.79928513076,43159.77086584283,0.0,0.0,0.0,-0.7125437989996772,0.7016276323714079,12.5
89681.73584413467,43155.66177235059,0.0,0.0,0.0,-0.8482493630992827,0.5295970336035327,12.5
89680.32520795321,43152.77510860316,0.0,0.0,0.0,-0.9354905487375323,0.35335171320194647,12.5
89678.2165328704,43150.91704778127,0.0,0.0,0.0,-0.966499648764626,0.2566679351571883,12.5
89675.90764881091,43149.597685461566,0.0,0.0,0.0,-0.986744466076726,0.16228172622620504,12.5
89673.3870864447,43148.7455653813,0.0,0.0,0.0,-0.9897892456404077,0.1425385885105951,12.5
89670.70618834955,43147.95706594155,0.0,0.0,0.0,-0.999067993994136,0.04316414457084612,10.805555555555555
89668.32533423434,43147.75095440832,0.0,0.0,0.0,-0.9993792879236986,0.0352283815853245,10.805555555555555
89665.94729595972,43147.583092883055,0.0,0.0,0.0,-0.9930538879903602,0.11766042472823734,10.805555555555555
89663.10874371421,43146.900872881466,0.0,0.0,0.0,-0.9936784301201487,0.11226387448309796,10.805555555555555
89659.85124899562,43146.15530547149,0.0,0.0,0.0,-0.9280414407781652,0.37247695794288704,10.805555555555555
89657.52899475598,43143.93324656803,0.0,0.0,0.0,-0.7909598096526301,0.611868106305824,11.11111111111111
89656.58264941069,43140.28728562465,0.0,0.0,0.0,-0.7579905960093931,0.6522654799706367,11.11111111111111
89655.97769560569,43136.27525471037,0.0,0.0,0.0,-0.7550506381821029,0.6556664805987866,11.11111111111111
89655.10883437363,43130.139296698886,0.0,0.0,0.0,-0.7982526846867851,0.6023227136596626,11.11111111111111
89654.30181277146,43127.31130964845,0.0,0.0,0.0,-0.8431792134887683,0.5376326012626671,11.11111111111111
89653.5062890263,43125.60177989821,0.0,0.0,0.0,-0.9160458784179605,0.40107349530163056,11.11111111111111
89651.272052125,43123.18135658846,0.0,0.0,0.0,-0.9675055766931876,0.25284967681921716,11.11111111111111
89648.84369314705,43121.819047967954,0.0,0.0,0.0,-0.9923429653624649,0.123512910643502,11.11111111111111
89645.52019797466,43120.97870560205,0.0,0.0,0.0,0.9999840417467727,0.005649447033885177,11.11111111111111
89641.8951486023,43121.01966661191,0.0,0.0,0.0,0.9706184959420275,0.24062363835508002,11.11111111111111
89637.98117995619,43123.087347052744,0.0,0.0,0.0,0.9481670129595117,0.31777242727372873,11.055555555555555
89636.36496111455,43124.307757198476,0.0,0.0,0.0,0.9548946944732262,0.29694464545919014,11.055555555555555
89634.35293357701,43125.69308763417,0.0,0.0,0.0,0.932209421751267,0.36191931973599917,11.055555555555555
89632.04404951751,43127.80406734571,0.0,0.0,0.0,0.9178849202836562,0.39684666196890983,10.777777777777777
89629.96605386397,43130.01399923122,0.0,0.0,0.0,0.8797882969990238,0.47536570392021077,10.777777777777777
89624.10235690039,43138.96318407937,0.0,0.0,0.0,-0.48520856072317425,0.8743984518518693,10.777777777777777
